ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,QuestID,PlayerConditionID
448,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,2,46,236668,0,1,0,0,0,0,0,0,0,0,64067,91039
449,灵魂羁绊升级：娜德佳,你可以使用娜德佳的第十行灵魂羁绊专长。,解锁新的一行娜德佳灵魂羁绊,2,46,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
450,,,获得飞行坐骑,2,45,0,0,1,0,0,1490,0,0,0,0,0,64131,0
451,灵魂羁绊升级：西塔尔,你可以使用西塔尔的第十行灵魂羁绊专长。,解锁新的一行西塔尔灵魂羁绊,2,45,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
452,统御之链：最终印记,可进行统御之链战役的下一章。,可接到新的战役任务,2,44,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
453,灵魂羁绊升级：娜德佳,你可以使用娜德佳的第九行灵魂羁绊专长。,解锁新的一行娜德佳灵魂羁绊,2,43,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
454,,你可以与战术家莎卡雅谈一谈从而招募这名冒险者。,有新的冒险者可用,2,44,0,0,1,0,0,0,0,0,0,1345,0,0,0
455,精英世界任务心能奖励,从精英世界任务奖励中获得的心能数量有了提升。,精英世界任务心能提升,2,47,3528311,2,1,0,0,0,0,0,0,0,0,64073,91036
456,灵魂羁绊升级：西塔尔,你可以使用西塔尔的第九行灵魂羁绊专长。,解锁新的一行西塔尔灵魂羁绊,2,42,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
457,灵魂羁绊升级：德莱文将军,你可以使用德莱文的第九行灵魂羁绊专长。,解锁新的一行德莱文灵魂羁绊,2,41,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
458,统御之链：崭新道路,可进行统御之链战役的下一章。,可接到新的战役任务,2,56,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
459,灵魂羁绊升级：娜德佳,你可以使用娜德佳的第十二行灵魂羁绊专长。,解锁新的一行娜德佳灵魂羁绊,2,55,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
460,灵魂羁绊升级：西塔尔,你可以使用西塔尔的第十二行灵魂羁绊专长。,解锁新的一行西塔尔灵魂羁绊,2,54,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
461,灵魂羁绊升级：德莱文将军,你可以使用德莱文的第十一行灵魂羁绊专长。,解锁新的一行德莱文灵魂羁绊,2,53,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
462,统御之链：魅夜之力,可进行统御之链战役的下一章。,可接到新的战役任务,2,52,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
463,,你会获得记忆丝缕，可以使一名冒险者获得大量的经验值。,获得记忆丝缕,2,52,0,0,1,186472,0,0,0,0,0,0,0,64452,0
464,灵魂羁绊升级：娜德佳,你可以使用娜德佳的第十一行灵魂羁绊专长。,解锁新的一行娜德佳灵魂羁绊,2,51,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
465,统御之链：隐迹宾客,可进行统御之链战役的下一章。,可接到新的战役任务,2,50,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
466,灵魂羁绊升级：西塔尔,你可以使用西塔尔的第十一行灵魂羁绊专长。,解锁新的一行西塔尔灵魂羁绊,2,49,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
467,灵魂羁绊升级：德莱文将军,你可以使用德莱文的第十行灵魂羁绊专长。,解锁新的一行德莱文灵魂羁绊,2,48,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
468,,,获得微型罪碑,2,56,0,0,1,186580,0,0,0,0,0,0,0,64133,0
469,灵魂羁绊升级：西塔尔,西塔尔的第二行导灵器被强化。,解锁新的一行西塔尔灵魂羁绊,2,64,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
470,灵魂羁绊升级：娜德佳,娜德佳的第一行导灵器被强化。,解锁新的一行娜德佳灵魂羁绊,2,63,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
471,灵魂羁绊升级：德莱文将军,德莱文的第一行导灵器被强化。,解锁新的一行德莱文灵魂羁绊,2,62,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
472,非评级PvP物品等级,你和温西尔不断给佐财团留下好印象，使你可以继续提升你的第2赛季非评级PvP装备到7级。,可以提升非评级PvP的最高等级,2,59,1713483,0,1,0,0,0,0,0,0,0,0,64508,91048
473,灵魂羁绊升级：西塔尔,西塔尔的第一行导灵器被强化。,解锁新的一行西塔尔灵魂羁绊,2,61,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
474,,你和温西尔的关系变得越加深厚，移动速度提高1%。,移动速度提高,2,50,0,0,1,0,354195,0,0,0,0,0,0,64134,0
475,统御之链：前方的路,可进行统御之链战役的最终章。,可接到新的战役任务,2,58,1500884,1,0,0,0,0,0,0,0,0,0,64508,0
476,奥利波斯任务心能奖励,从奥利波斯的每周地下城和PvP任务中获得的心能数量有了提升。,每周地下城和PVP任务心能奖励提升,2,73,3528311,0,1,0,0,0,0,0,0,0,0,64082,91042
477,,你可以与战术家莎卡雅谈一谈从而招募这名冒险者。,有新的冒险者可用,2,62,0,0,1,0,0,0,0,0,0,1346,0,0,0
478,灵魂羁绊升级：德莱文将军,你可以使用德莱文的第十二行灵魂羁绊专长。,解锁新的一行德莱文灵魂羁绊,2,57,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
479,灵魂羁绊升级：德莱文将军,德莱文的第四行导灵器被强化。,解锁新的一行德莱文灵魂羁绊,2,71,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
480,,你可以与战术家莎卡雅谈一谈从而招募这名冒险者。,有新的冒险者可用,2,71,0,0,1,0,0,0,0,0,0,1347,0,0,0
481,灵魂羁绊升级：西塔尔,西塔尔的第四行导灵器被强化。,解锁新的一行西塔尔灵魂羁绊,2,70,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
482,灵魂羁绊升级：德莱文将军,德莱文的第三行导灵器被强化。,解锁新的一行德莱文灵魂羁绊,2,69,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
483,灵魂羁绊升级：娜德佳,娜德佳的第三行导灵器被强化。,解锁新的一行娜德佳灵魂羁绊,2,68,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
484,灵魂羁绊升级：西塔尔,西塔尔的第三行导灵器被强化。,解锁新的一行西塔尔灵魂羁绊,2,67,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
485,,你会获得记忆丝缕，可以使一名冒险者获得大量的经验值。,获得记忆丝缕,2,67,0,0,1,186472,0,0,0,0,0,0,0,64453,0
486,灵魂羁绊升级：娜德佳,娜德佳的第二行导灵器被强化。,解锁新的一行娜德佳灵魂羁绊,2,66,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
487,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,2,61,236668,0,1,0,0,0,0,0,0,0,0,64068,91050
488,灵魂羁绊升级：德莱文将军,德莱文的第二行导灵器被强化。,解锁新的一行德莱文灵魂羁绊,2,65,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
489,,,头衔解锁,2,80,3641397,1,0,0,0,0,0,0,701,0,0,64508,0
490,灵魂羁绊升级：西塔尔,西塔尔的第六行导灵器被强化。,解锁新的一行西塔尔灵魂羁绊,2,79,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
491,灵魂羁绊升级：娜德佳,娜德佳的第六行导灵器被强化。,解锁新的一行娜德佳灵魂羁绊,2,78,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
492,灵魂羁绊升级：德莱文将军,德莱文的第六行导灵器被强化。,解锁新的一行德莱文灵魂羁绊,2,77,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
493,,你会获得记忆丝缕，可以使一名冒险者获得大量的经验值。,获得记忆丝缕,2,76,0,0,0,186472,0,0,0,0,0,0,0,64454,0
494,灵魂羁绊升级：西塔尔,西塔尔的第五行导灵器被强化。,解锁新的一行西塔尔灵魂羁绊,2,75,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
495,灵魂羁绊升级：德莱文将军,德莱文的第五行导灵器被强化。,解锁新的一行德莱文灵魂羁绊,2,74,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
496,,你和温西尔的关系变得越加深厚，移动速度提高1%。,移动速度提高,2,59,0,0,1,0,354204,0,0,0,0,0,0,64135,0
497,灵魂羁绊升级：娜德佳,娜德佳的第五行导灵器被强化。,解锁新的一行娜德佳灵魂羁绊,2,73,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
498,灵魂羁绊升级：娜德佳,娜德佳的第四行导灵器被强化。,解锁新的一行娜德佳灵魂羁绊,2,72,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
499,,,获得微型翅膀,1,56,0,0,1,186593,0,0,0,0,0,0,0,64137,0
500,统御之链：骨与钢的军团,可进行统御之链战役的下一章。,可接到新的战役任务,1,47,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
501,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,1,46,236668,0,1,0,0,0,0,0,0,0,0,64067,91039
502,灵魂羁绊升级：克雷雅,你可以使用克雷雅的第十行灵魂羁绊专长。,解锁新的一行克雷雅灵魂羁绊,1,45,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
503,,,获得飞行坐骑,1,45,0,0,1,0,0,1492,0,0,0,0,0,64138,0
504,统御之链：最终印记,可进行统御之链战役的下一章。,可接到新的战役任务,1,44,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
505,灵魂羁绊升级：裴拉戈斯,你可以使用裴拉戈斯的第九行灵魂羁绊专长。,解锁新的一行裴拉戈斯灵魂羁绊,1,43,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
506,,你可以与科罗斯谈一谈从而招募这名冒险者。,有新的冒险者可用,1,44,0,0,1,0,0,0,0,0,0,1341,0,0,0
507,灵魂羁绊升级：克雷雅,你可以使用克雷雅的第九行灵魂羁绊专长。,解锁新的一行克雷雅灵魂羁绊,1,42,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
508,精英世界任务心能奖励,从精英世界任务奖励中获得的心能数量有了提升。,精英世界任务心能提升,1,47,3528287,2,1,0,0,0,0,0,0,0,0,64073,91036
509,统御之链：崭新道路,可进行统御之链战役的下一章。,可接到新的战役任务,1,56,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
510,灵魂羁绊升级：裴拉戈斯,你可以使用裴拉戈斯的第十二行灵魂羁绊专长。,解锁新的一行裴拉戈斯灵魂羁绊,1,55,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
511,灵魂羁绊升级：克雷雅,你可以使用克雷雅的第十二行灵魂羁绊专长。,解锁新的一行克雷雅灵魂羁绊,1,54,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
512,灵魂羁绊升级：米卡尼科斯,你可以使用米卡尼科斯的第十一行灵魂羁绊专长。,解锁新的一行米卡尼科斯灵魂羁绊,1,53,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
513,统御之链：魅夜之力,可进行统御之链战役的下一章。,可接到新的战役任务,1,52,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
514,,你会获得记忆丝缕，可以使一名冒险者获得大量的经验值。,获得记忆丝缕,1,52,0,0,1,186472,0,0,0,0,0,0,0,64443,0
515,灵魂羁绊升级：裴拉戈斯,你可以使用裴拉戈斯的第十一行灵魂羁绊专长。,解锁新的一行裴拉戈斯灵魂羁绊,1,51,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
516,统御之链：隐迹宾客,可进行统御之链战役的下一章。,可接到新的战役任务,1,50,1500884,0,0,0,0,0,0,0,0,0,0,64508,0
517,灵魂羁绊升级：克雷雅,你可以使用克雷雅的第十一行灵魂羁绊专长。,解锁新的一行克雷雅灵魂羁绊,1,49,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
518,灵魂羁绊升级：米卡尼科斯,你可以使用米卡尼科斯的第十行灵魂羁绊专长。,解锁新的一行米卡尼科斯灵魂羁绊,1,48,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
519,灵魂羁绊升级：克雷雅,克雷雅的第二行导灵器被强化。,解锁新的一行克雷雅灵魂羁绊,1,64,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
520,灵魂羁绊升级：裴拉戈斯,裴拉戈斯的第一行导灵器被强化。,解锁新的一行裴拉戈斯灵魂羁绊,1,63,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
521,灵魂羁绊升级：米卡尼科斯,米卡尼科斯的第一行导灵器被强化。,解锁新的一行米卡尼科斯灵魂羁绊,1,62,3684894,2,0,0,0,0,0,0,0,0,0,0,0
522,非评级PvP物品等级,你和格里恩不断给佐财团留下好印象，使你可以继续提升你的第2赛季非评级PvP装备到7级。,可以提升非评级PvP的最高等级,1,59,1713483,0,1,0,0,0,0,0,0,0,0,64508,91048
523,灵魂羁绊升级：克雷雅,克雷雅的第一行导灵器被强化。,解锁新的一行克雷雅灵魂羁绊,1,61,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
524,,你和格里恩的关系变得越加深厚，移动速度提高1%。,移动速度提高,1,50,0,0,1,0,354252,0,0,0,0,0,0,64145,0
525,统御之链：前方的路,可进行统御之链战役的最终章。,可接到新的战役任务,1,58,1500884,1,0,0,0,0,0,0,0,0,0,64508,0
526,奥利波斯任务心能奖励,从奥利波斯的每周地下城和PvP任务中获得的心能数量有了提升。,每周地下城和PVP任务心能奖励提升,1,73,3528287,0,1,0,0,0,0,0,0,0,0,64082,91042
527,,你可以与科罗斯谈一谈从而招募这名冒险者。,有新的冒险者可用,1,62,0,0,1,0,0,0,0,0,0,1342,0,64508,0
528,灵魂羁绊升级：米卡尼科斯,你可以使用米卡尼科斯的第十二行灵魂羁绊专长。,解锁新的一行米卡尼科斯灵魂羁绊,1,57,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
529,,你可以与科罗斯谈一谈从而招募这名冒险者。,有新的冒险者可用,1,71,0,0,1,0,0,0,0,0,0,1343,0,0,0
530,灵魂羁绊升级：克雷雅,克雷雅的第四行导灵器被强化。,解锁新的一行克雷雅灵魂羁绊,1,70,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
531,灵魂羁绊升级：米卡尼科斯,米卡尼科斯的第三行导灵器被强化。,解锁新的一行米卡尼科斯灵魂羁绊,1,69,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
532,灵魂羁绊升级：裴拉戈斯,裴拉戈斯的第三行导灵器被强化。,解锁新的一行裴拉戈斯灵魂羁绊,1,68,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
533,灵魂羁绊升级：克雷雅,克雷雅的第三行导灵器被强化。,解锁新的一行克雷雅灵魂羁绊,1,67,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
534,,你会获得记忆丝缕，可以使一名冒险者获得大量的经验值。,获得记忆丝缕,1,67,0,0,1,186472,0,0,0,0,0,0,0,64444,0
535,灵魂羁绊升级：裴拉戈斯,裴拉戈斯的第二行导灵器被强化。,解锁新的一行裴拉戈斯灵魂羁绊,1,66,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
536,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,1,61,236668,0,1,0,0,0,0,0,0,0,0,64068,91050
537,灵魂羁绊升级：米卡尼科斯,米卡尼科斯的第二行导灵器被强化。,解锁新的一行米卡尼科斯灵魂羁绊,1,65,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
538,灵魂羁绊升级：米卡尼科斯,米卡尼科斯的第六行导灵器被强化。,解锁新的一行米卡尼科斯灵魂羁绊,1,77,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
539,,你会获得记忆丝缕，可以使一名冒险者获得大量的经验值。,获得记忆丝缕,1,76,0,0,0,186472,0,0,0,0,0,0,0,64445,0
540,灵魂羁绊升级：克雷雅,克雷雅的第五行导灵器被强化。,解锁新的一行克雷雅灵魂羁绊,1,75,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
541,灵魂羁绊升级：米卡尼科斯,米卡尼科斯的第五行导灵器被强化。,解锁新的一行米卡尼科斯灵魂羁绊,1,74,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
542,,你和格里恩的关系变得越加深厚，移动速度提高1%。,移动速度提高,1,59,0,0,1,0,354257,0,0,0,0,0,0,64146,0
543,灵魂羁绊升级：裴拉戈斯,裴拉戈斯的第五行导灵器被强化。,解锁新的一行裴拉戈斯灵魂羁绊,1,73,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
544,灵魂羁绊升级：裴拉戈斯,裴拉戈斯的第四行导灵器被强化。,解锁新的一行裴拉戈斯灵魂羁绊,1,72,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
545,灵魂羁绊升级：米卡尼科斯,米卡尼科斯的第四行导灵器被强化。,解锁新的一行米卡尼科斯灵魂羁绊,1,71,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
546,,,头衔解锁,1,80,3641395,1,0,0,0,0,0,0,702,0,0,64508,0
547,灵魂羁绊升级：克雷雅,克雷雅的第六行导灵器被强化。,解锁新的一行克雷雅灵魂羁绊,1,79,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
548,灵魂羁绊升级：裴拉戈斯,裴拉戈斯的第六行导灵器被强化。,解锁新的一行裴拉戈斯灵魂羁绊,1,78,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
549,非评级PvP物品等级,格里恩会与奥利波斯的佐财团交好，使你可以把第2赛季非评级PvP装备升级到5级。,可以提升非评级PvP的最高等级,1,43,1713483,0,1,0,0,0,0,0,0,0,0,0,91854
550,非评级PvP物品等级,通灵领主会与奥利波斯的佐财团交好，使你可以把非评级PvP装备升级到5级。,可以提升非评级PvP的最高等级,4,43,1713483,0,1,0,0,0,0,0,0,0,0,0,91854
551,非评级PvP物品等级,法夜会与奥利波斯的佐财团交好，使你可以把第2赛季非评级PvP装备升级到5级。,可以提升非评级PvP的最高等级,3,43,1713483,0,1,0,0,0,0,0,0,0,0,0,91854
552,非评级PvP物品等级,温西尔会与奥利波斯的佐财团交好，使你可以把第2赛季非评级PvP装备升级到5级。,可以提升非评级PvP的最高等级,2,43,1713483,0,1,0,0,0,0,0,0,0,0,0,91854
553,,可在名望军需官处购买此坐骑。,可获取新坐骑,1,70,0,0,1,0,0,1494,0,0,0,0,0,0,0
554,,可在名望军需官处购买此坐骑。,可获取新坐骑,4,70,0,0,1,0,0,1496,0,0,0,0,0,0,0
555,,可在名望军需官处购买此坐骑。,可获取新坐骑,3,70,0,0,1,0,0,1485,0,0,0,0,0,0,0
556,,可在名望军需官处购买此坐骑。,可获取新坐骑,2,70,0,0,1,0,0,1489,0,0,0,0,0,0,0
557,,你会获得此套装。,获得新的外观,1,60,0,0,0,0,0,0,0,2208,0,0,0,64372,0
558,,你会获得此套装。,获得新的外观,4,60,0,0,0,0,0,0,0,2212,0,0,0,64373,0
559,,你会获得此套装。,获得新的外观,3,60,0,0,0,0,0,0,0,2205,0,0,0,64374,0
560,,你会获得此套装。,获得新的外观,2,60,0,0,0,0,0,0,0,2214,0,0,0,64375,0
561,,,有新的外观可用,3,77,0,0,1,0,0,0,0,2202,0,0,0,0,0
562,,,有新的外观可用,1,77,0,0,1,0,0,0,0,2209,0,0,0,0,0
563,,,有新的外观可用,4,77,0,0,1,0,0,0,0,2211,0,0,0,0,0
564,,,有新的外观可用,2,77,0,0,1,0,0,0,0,2217,0,0,0,0,0
565,,,获得新找到的回忆,1,48,0,0,1,186566,0,0,0,0,0,0,0,64378,40073
566,,,获得新找到的回忆,1,48,0,0,1,187111,0,0,0,0,0,0,0,64379,42788
567,,,获得新找到的回忆,1,48,0,0,1,186673,0,0,0,0,0,0,0,64395,42789
568,,,获得新找到的回忆,1,48,0,0,1,187229,0,0,0,0,0,0,0,64392,42790
569,,,获得新找到的回忆,1,48,0,0,1,186591,0,0,0,0,0,0,0,64386,39985
570,,,获得新找到的回忆,1,48,0,0,1,187237,0,0,0,0,0,0,0,64413,42791
571,,,获得新找到的回忆,1,48,0,0,1,187106,0,0,0,0,0,0,0,64417,42792
572,,,获得新找到的回忆,1,48,0,0,1,187163,0,0,0,0,0,0,0,64405,39986
573,,,获得新找到的回忆,1,48,0,0,1,186775,0,0,0,0,0,0,0,64396,42230
574,,,获得新找到的回忆,1,48,0,0,1,187259,0,0,0,0,0,0,0,64409,42793
575,,,获得新找到的回忆,1,48,0,0,1,187225,0,0,0,0,0,0,0,64412,39987
576,,,获得新找到的回忆,1,48,0,0,1,187511,0,0,0,0,0,0,0,64418,42794
577,,,获得新找到的回忆,4,48,0,0,1,186568,0,0,0,0,0,0,0,64404,40073
578,,,获得新找到的回忆,4,48,0,0,1,187118,0,0,0,0,0,0,0,64424,42788
579,,,获得新找到的回忆,4,48,0,0,1,186577,0,0,0,0,0,0,0,64425,42789
580,,,获得新找到的回忆,4,48,0,0,1,187230,0,0,0,0,0,0,0,64393,42790
581,,,获得新找到的回忆,4,48,0,0,1,186621,0,0,0,0,0,0,0,64391,39985
582,,,获得新找到的回忆,4,48,0,0,1,187217,0,0,0,0,0,0,0,64398,42791
583,,,获得新找到的回忆,4,48,0,0,1,187107,0,0,0,0,0,0,0,64399,42792
584,,,获得新找到的回忆,4,48,0,0,1,187160,0,0,0,0,0,0,0,64414,39986
585,,,获得新找到的回忆,4,48,0,0,1,186712,0,0,0,0,0,0,0,64383,42230
586,,,获得新找到的回忆,4,48,0,0,1,186689,0,0,0,0,0,0,0,64384,42793
587,,,获得新找到的回忆,4,48,0,0,1,187226,0,0,0,0,0,0,0,64420,39987
588,,,获得新找到的回忆,4,48,0,0,1,186570,0,0,0,0,0,0,0,64421,42794
589,,,获得新找到的回忆,3,48,0,0,1,186565,0,0,0,0,0,0,0,64406,40073
590,,,获得新找到的回忆,3,48,0,0,1,187109,0,0,0,0,0,0,0,64385,42788
591,,,获得新找到的回忆,3,48,0,0,1,186687,0,0,0,0,0,0,0,64397,42789
592,,,获得新找到的回忆,3,48,0,0,1,187231,0,0,0,0,0,0,0,64388,42790
593,,,获得新找到的回忆,3,48,0,0,1,187280,0,0,0,0,0,0,0,64403,39985
594,,,获得新找到的回忆,3,48,0,0,1,187258,0,0,0,0,0,0,0,64380,42791
595,,,获得新找到的回忆,3,48,0,0,1,187132,0,0,0,0,0,0,0,64382,42792
596,,,获得新找到的回忆,3,48,0,0,1,187161,0,0,0,0,0,0,0,64408,39986
597,,,获得新找到的回忆,3,48,0,0,1,186676,0,0,0,0,0,0,0,64401,42230
598,,,获得新找到的回忆,3,48,0,0,1,187223,0,0,0,0,0,0,0,64416,42793
599,,,获得新找到的回忆,3,48,0,0,1,187227,0,0,0,0,0,0,0,64402,39987
600,,,获得新找到的回忆,3,48,0,0,1,186576,0,0,0,0,0,0,0,64423,42794
601,,,获得新找到的回忆,2,48,0,0,1,186567,0,0,0,0,0,0,0,64381,40073
602,,,获得新找到的回忆,2,48,0,0,1,187105,0,0,0,0,0,0,0,64394,42788
603,,,获得新找到的回忆,2,48,0,0,1,186609,0,0,0,0,0,0,0,64389,42789
604,,,获得新找到的回忆,2,48,0,0,1,187232,0,0,0,0,0,0,0,64419,42790
605,,,获得新找到的回忆,2,48,0,0,1,186635,0,0,0,0,0,0,0,64390,39985
606,,,获得新找到的回忆,2,48,0,0,1,187277,0,0,0,0,0,0,0,64387,42791
607,,,获得新找到的回忆,2,48,0,0,1,187127,0,0,0,0,0,0,0,64400,42792
608,,,获得新找到的回忆,2,48,0,0,1,187162,0,0,0,0,0,0,0,64410,39986
609,,,获得新找到的回忆,2,48,0,0,1,186710,0,0,0,0,0,0,0,64411,42230
610,,,获得新找到的回忆,2,48,0,0,1,187224,0,0,0,0,0,0,0,64415,42793
611,,,获得新找到的回忆,2,48,0,0,1,187228,0,0,0,0,0,0,0,64422,39987
612,,,获得新找到的回忆,2,48,0,0,1,186572,0,0,0,0,0,0,0,64407,42794
613,,,有新的外观可用,2,64,0,0,1,0,0,0,0,2221,0,0,0,0,0
614,,,有新的外观可用,2,74,0,0,1,0,0,0,0,2218,0,0,0,0,0
615,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,1,75,236668,0,1,0,0,0,0,0,0,0,0,64069,92127
616,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,4,75,236668,0,1,0,0,0,0,0,0,0,0,64069,92127
617,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,3,75,236668,0,1,0,0,0,0,0,0,0,0,64069,92127
618,世界任务奖励,你的世界任务奖励的物品等级有了提升。,从世界任务获得的最高物品等级提升,2,75,236668,0,1,0,0,0,0,0,0,0,0,64069,92127
619,灵魂羁绊升级：米卡尼科斯,你可以使用米卡尼科斯的第九行灵魂羁绊专长。,解锁新的一行米卡尼科斯灵魂羁绊,1,41,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
620,灵魂羁绊升级：裴拉戈斯,你可以使用裴拉戈斯的第十行灵魂羁绊专长。,解锁新的一行裴拉戈斯灵魂羁绊,1,46,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
621,与马鲁克半人马同在,你已经与欧恩哈拉平原的马鲁克半人马会师。,解锁马鲁克半人马名望,12,1,3012071,8,0,0,0,0,0,0,0,0,0,0,0
622,半人马狩猎战利品,你可以从独特野兽身上和宝藏中发现半人马狩猎战利品，这些战利品会增加你在马鲁克半人马中的声望。,解锁马鲁克声望宝藏,12,2,2101975,8,0,0,0,0,0,0,0,0,0,0,0
623,半人马补给品,你可以从马鲁凯的军需官胡森处获得玩具：马鲁克烹饪锅、非常舒服的毛皮以及舒服的毛皮堆。,解锁半人马玩具,12,3,133778,8,0,0,0,0,0,0,0,0,0,0,0
624,平原的召唤,艾拉格游牧者无论身处何地，都会欢迎你进入他们的营地。,解锁半人马游牧者,12,4,132328,10,0,0,0,0,0,0,0,0,0,0,0
625,狩猎的召唤 II,你可以在与马鲁克半人马共同狩猎时招募一名伙伴，在马鲁凯的训练师弗洛德朗处进行选择。,解锁狩猎伙伴,12,9,461122,8,0,0,0,0,0,0,0,0,0,0,0
626,龙鳞探险队,你已经开始和龙鳞探险队一起冒险。,解锁龙鳞探险队名望,13,1,4553783,8,0,0,0,0,0,0,0,0,0,0,0
627,探险队斥候的背包,你现在可以在巨龙群岛各地发现探险队斥候的背包。和龙鳞先遣营地的探路者杰布谈一谈，了解更多细节。,解锁探险队斥候的背包宝藏,13,2,130716,8,0,0,0,0,0,0,0,0,0,0,0
628,探险队攀岩者,你可以解锁巨龙群岛的攀岩挑战。龙鳞先遣营地的纳纳斯博士会帮助你开始活动。（需要解锁世界任务）,解锁攀岩世界任务,13,6,1119937,10,0,0,0,0,0,0,0,0,0,0,0
629,远古界门 II,在龙鳞先遣营地的山丘上的红玉之鳞岗哨找到塞林·暗砧，从而开启第三座远古界门。,解锁更多界门节点,13,8,4578411,8,0,0,0,0,0,0,0,0,0,0,0
630,简易探险工具,你可以从龙鳞先遣营地的莱阿娜处获得武器幻化外观：挖掘者的木槌、挖掘者的钻孔机、挖掘者的凿子以及挖掘者的镘刀。,解锁探险队工具外观,13,3,133054,8,0,0,0,0,0,0,0,0,0,0,0
631,探险装备 I,你可以从龙鳞先遣营地的探路者杰布处获得一副战斗时有用的探险手套（物品等级376）。,解锁手套护甲,13,12,4291725,8,0,0,0,0,0,0,0,0,0,0,0
